,visitors,exhibitors,lat,lng,iata,distance
450,12500.0,300.0,34.055006,-118.26028,LAX,18.491478314896963
451,0,30.0,52.524372,13.389856,BER,7.947226493220086
452,0,0,51.5073219,-0.1276474,LON,12.662423481473173
453,0,30.0,51.518642,-0.086012,LON,9.889516865689538
454,3000.0,300.0,41.293661,-73.237784,NYC,46.70326190849809
455,0,30.0,37.556271,-122.301212,SFO,9.535404502286097
456,0,0,52.527184,13.423665,BER,9.879902844574143
457,0,30.0,25.77103,-80.191664,MIA,10.208537255015065
458,0,0,53.4773753,-2.2490426,MAN,13.858973673951553
459,3000.0,300.0,37.751595,-122.200546,SFO,21.285033497922463
460,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
461,0,0,47.656935,-122.207112,SEA,24.352666785327433
462,0,0,22.301443,114.188848,HKG,28.1841675895539
463,12500.0,300.0,22.324323,114.204196,HKG,29.797835613730943
464,0,0,51.50732,-0.020915,LON,5.278170939165616
465,3000.0,300.0,51.500222,-0.129027,LON,12.769387690694233
466,0,0,51.500222,-0.129027,LON,12.769387690694233
467,0,0,36.142355,-115.156724,LAS,6.935320994116676
468,12500.0,300.0,19.151349,72.855393,BOM,7.089107039566699
469,0,30.0,51.522799,-0.115239,LON,11.959001663675373
470,0,0,41.40379,2.191298,BCN,15.147738935064814
471,0,30.0,40.709734,-74.010985,NYC,13.432736393475507
472,0,0,51.561159,-0.282002,LON,16.0134023620811
473,0,30.0,51.517485,-0.145271,LON,13.944612159602157
474,0,0,40.614688,-74.090639,NYC,10.873371049998998
475,0,0,52.5170365,13.3888599,BER,8.325486463447099
476,0,30.0,-33.874921,151.207818,SYD,8.409945901378366
477,3000.0,100.0,51.49984,-0.124663,LON,12.469678260222912
478,0,0,53.477957,-2.231446,MAN,14.114488807605236
479,3000.0,300.0,50.932502,-0.395003,LON,27.92154352757763
480,0,0,22.1741907,113.5515429,HKG,40.295240457479366
481,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
482,35000.0,0,51.5073219,-0.1276474,LON,12.662423481473173
483,0,30.0,53.484586,-2.270755,MAN,14.55665503628162
484,3000.0,300.0,50.140463,8.751995,FRA,17.59181221404973
485,0,0,51.517304,-0.095877,LON,10.54525488573071
486,0,0,52.325968,13.63322,BER,9.625273924435064
487,35000.0,0,34.0143,-118.449554,LAX,8.85564505124782
488,35000.0,60.0,34.098268,-118.332253,LAX,18.674330597927995
489,0,0,1.293438,103.858726,SIN,16.30851558668814
490,0,30.0,45.4371908,12.3345898,VCE,7.692635048920147
491,35000.0,400.0,26.098818,-80.122948,MIA,37.89288256894395
492,0,0,37.78978,-122.389198,SFO,19.030961660393665
493,0,30.0,36.10253,-115.167792,LAS,2.869387648495222
494,0,30.0,37.8044557,-122.2713563,SFO,22.54728760165564
495,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
496,0,0,-33.883238,151.200494,SYD,7.318188049294177
497,3000.0,300.0,40.62281,-74.314021,NYC,14.50236197599208
498,0,30.0,36.121174,-115.169653,LAS,4.834644725153293
499,0,0,51.500691,-0.152821,LON,14.412869645065602
500,0,30.0,37.78913,-122.40725,SFO,19.12922357064267
501,3000.0,300.0,-33.87798,151.208195,SYD,8.10292991275553
502,0,30.0,1.31249,103.853967,SIN,16.121647943173596
503,0,0,51.498554,-0.176413,LON,16.05460344624453
504,0,30.0,47.611197,-122.349378,SEA,18.28837062687702
505,3000.0,300.0,51.531956,0.054733,LON,2.9643630226269484
506,0,0,52.3954,13.12734,BER,21.253654252067317
507,0,30.0,51.503038,0.003154,LON,3.6164671284645347
508,0,0,21.059667,105.831605,HAN,18.142128806881992
509,0,60.0,51.485295,-0.608017,LON,10.247453755946871
510,0,30.0,51.526486,-0.113932,LON,11.943368105904218
511,0,0,40.762468,-73.981557,NYC,9.320842146513519
512,125000.0,0,33.800672,-117.920873,LAX,47.658118973022916
513,3000.0,300.0,50.861565,-0.083716,LON,32.7222344566151
514,0,30.0,22.149446,113.552185,HKG,41.340204126574754
515,0,30.0,36.116169,-115.174499,LAS,4.49119950429803
516,0,30.0,51.66515,-0.360714,LON,22.736244492406243
517,12500.0,300.0,37.977778,23.713616,ATH,20.75880127534572
518,0,0,50.102021,8.553389,FRA,7.735377214001463
519,0,30.0,51.517444,-0.097486,LON,10.657661787736417
520,0,0,25.781892,-80.142739,MIA,14.857710412003437
521,3000.0,300.0,37.436015,-122.320262,SFO,20.911681553789048
522,0,30.0,50.11685,8.677119,FRA,12.003030830359437
523,0,30.0,41.502682,2.104322,BCN,22.961218537105434
524,0,0,26.1223084,-80.1433786,MIA,39.444438692993636
525,35000.0,0,48.972348,2.516543,PAR,5.117579034922937
526,3000.0,300.0,40.757035,-73.986611,NYC,9.8600923154355
527,0,30.0,52.513722,13.39267,BER,8.748861963622987
528,0,60.0,34.1200728,-118.1114,LAX,33.71773692857562
529,3000.0,300.0,-33.873366,151.199391,SYD,8.347212331527212
530,0,0,37.8697577,-122.2668801366,SFO,29.459138003372594
531,0,0,51.540897,-0.143254,LON,14.29448914377736
532,0,30.0,51.500247,-0.132806,LON,13.030581466661468
533,0,30.0,13.669887,100.61001,BKK,14.853354363689126
534,0,0,22.298697,114.177554,HKG,27.034182869524166
535,3000.0,300.0,40.716568,-73.598534,NYC,17.4415581158154
536,0,30.0,41.400779,2.117068,BCN,11.970554676027644
537,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
538,0,30.0,-33.868964,151.205891,SYD,8.981742136827712
539,0,30.0,40.783062,-73.95268,NYC,6.774391152812035
540,12979.0,0,13.7397107,100.5112057,BKK,21.830324113489038
541,0,30.0,51.495831,-0.108662,LON,11.396592249322605
542,0,30.0,47.610502,-122.333266,SEA,18.050251463276084
543,350.0,150.0,25.813719,-80.191755,MIA,10.155175199388697
544,0,0,37.971,23.737484,ATH,18.554001742047905
545,0,30.0,53.46685,-2.233884,MAN,12.872902738450549
546,0,30.0,52.025091,-0.710477,LON,28.801040976040493
547,22672.0,0,13.7397107,100.5112057,BKK,21.830324113489038
548,0,30.0,-33.881907,151.209405,SYD,7.738740198998074
549,0,30.0,-33.871841,151.207886,SYD,8.735082542646175
550,14200.0,294.0,33.94487,-118.37412,LAX,3.1361036988615125
551,12500.0,300.0,25.750374,-80.258194,MIA,5.762693853152805
552,0,5.0,25.268591,55.329749,DXB,3.9018754020224216
553,0,30.0,50.114676,8.650591,FRA,10.697363815031283
554,0,0,51.403786,-0.337419,LON,11.388401908592833
555,12500.0,300.0,40.69367,-73.988004,NYC,13.44683898998706
556,0,30.0,1.299877,103.786382,SIN,23.74859808398767
557,0,30.0,51.50386,-0.150159,LON,14.219912225833074
558,0,30.0,51.508112,-0.075949,LON,9.087641415615812
559,0,5.0,19.095637,72.853942,BOM,1.6569130163247046
560,0,0,52.4479,13.278759,BER,12.446314481540147
561,0,30.0,33.767374,-118.187988,LAX,28.141579298528487
562,0,0,49.9999952,8.2710237,FRA,21.720202031891812
563,0,5.0,25.268591,55.329749,DXB,3.9018754020224216
564,3000.0,300.0,47.810278,-122.371667,SEA,40.44569522888558
565,0,30.0,37.9841493,23.7279843,ATH,19.71051345142216
566,6000.0,122.0,48.83906,2.440848,PAR,13.632046322004584
567,0,520.0,34.045518,-118.266435,LAX,17.364881114985074
568,0,0,52.198246,0.100967,LON,36.017669624677985
569,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
570,0,30.0,40.762356,-73.979626,NYC,9.163045998773429
571,0,0,52.524372,13.389856,BER,7.947226493220086
572,12500.0,300.0,48.879287,2.283741,PAR,15.26643236966902
573,11212.0,211.0,1.293685,103.857279,SIN,16.446446298063893
574,0,0,41.8933203,12.4829321,ROM,13.96728345045333
575,0,30.0,51.498554,-0.176413,LON,16.05460344624453
576,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
577,0,80.0,1.293685,103.857279,SIN,16.446446298063893
578,0,0,52.421058,13.179336,BER,17.073121237631117
579,0,30.0,1.291373,103.84485,SIN,17.82390346072021
580,0,30.0,48.831785,2.339956,PAR,12.401563027323297
581,0,30.0,1.352083,103.819836,SIN,19.36224636926956
582,0,30.0,51.511884,-0.078988,LON,9.321006565819802
583,0,60.0,34.054935,-118.244476,LAX,19.584148339690596
584,8000.0,0,48.8566101,2.3514992,PAR,14.157723779265218
585,0,0,13.7538929,100.8160803,BKK,11.00905352917572
586,12000.0,100.0,40.7308619,-73.9871558,NYC,10.938998375331492
587,3000.0,300.0,52.23485,-0.600091,LON,43.068141304123984
588,0,10.0,51.54219,-0.170286,LON,16.135639394060366
589,0,30.0,37.807334,-122.446801,SFO,21.873538681069547
590,0,30.0,51.524188,-0.137919,LON,13.53284266493475
591,0,30.0,1.306496,103.833014,SIN,18.544131789715365
592,0,0,40.693317,-73.992277,NYC,13.736079821084422
593,0,0,25.770889,-80.190955,MIA,10.28121767555139
594,0,60.0,26.103391,-80.331315,MIA,34.731077247280716
595,42000.0,0,52.5170365,13.3888599,BER,8.325486463447099
596,0,30.0,34.055025,-118.255454,LAX,18.82291316549493
597,15000.0,300.0,13.914608,100.548274,BKK,6.34261495902974
598,0,0,-33.888584,151.187347,SYD,6.466150993065713
599,12500.0,300.0,51.501555,-0.174985,LON,15.943144205309245
600,0,30.0,45.662371,12.296511,VCE,17.989648527766956
601,0,30.0,51.50846,0.029846,LON,1.7949006937740153
602,3000.0,300.0,51.50846,0.029846,LON,1.7949006937740153
603,0,30.0,51.505405,-0.016438,LON,4.963645994638138
604,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
605,5000.0,500.0,36.088308,-115.177853,LAS,2.495986426194741
606,12500.0,300.0,25.798001,-80.202071,MIA,8.879474497027894
607,3000.0,300.0,53.068559,-2.520124,MAN,35.66263972568527
608,0,30.0,13.742812,100.549696,BKK,19.867590191529477
609,3000.0,300.0,37.7749295,-122.4194155,SFO,17.773552103799283
610,25003.0,0,13.7538929,100.8160803,BKK,11.00905352917572
611,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
612,0,0,33.790482,-118.17406,LAX,27.427441556966848
613,0,0,51.518759,-0.1446,LON,13.912730750195472
614,0,0,48.8566101,2.3514992,PAR,14.157723779265218
615,0,0,37.787802,-122.408812,SFO,19.004230615290908
616,0,30.0,36.112626,-115.176705,LAS,4.243446684975946
617,0,0,37.794395,-122.400865,SFO,19.635376677912202
618,10956.0,1050.0,22.283219,114.173103,HKG,26.707046505089416
619,0,30.0,51.526574,-0.134381,LON,13.335202918384065
620,0,30.0,25.264955,55.322138,DXB,4.459650122018973
621,0,0,48.857743,2.332664,PAR,14.740217084578155
622,0,60.0,51.446526,0.154468,LON,9.481617968850781
623,9152.0,362.0,50.110245,8.648338,FRA,10.195853256097456
624,0,30.0,36.114022,-115.169088,LAS,4.072331420479236
625,65467.0,0,13.7397107,100.5112057,BKK,21.830324113489038
626,0,0,51.507652,-0.136103,LON,13.248180392721013
627,0,30.0,51.520798,-0.078771,LON,9.435011704825394
628,0,30.0,40.800114,-74.480974,NYC,28.900109687289323
629,35000.0,0,36.131998,-115.151681,LAS,5.770753335580742
630,0,30.0,36.102735,-115.200835,LAS,5.0585265097808465
631,3000.0,300.0,52.091019,13.151103,BER,40.89242995597298
632,0,0,33.798741,-117.917826,LAX,47.99523996221678
633,0,30.0,37.991254,23.733553,ATH,19.47275436155014
634,0,30.0,51.518743,-0.079814,LON,9.46743097371499
635,3000.0,300.0,37.546701,-122.301594,SFO,10.318431338383183
636,0,0,-33.883238,151.200494,SYD,7.318188049294177
637,0,30.0,25.220641,55.280306,DXB,9.18306556407441
638,12500.0,300.0,37.980549,-122.057555,SFO,48.930046291043816
639,0,30.0,52.401031,13.01191,BER,25.692522404773037
640,0,0,52.50558,12.68226,BER,41.392162494277876
641,0,30.0,45.4371908,12.3345898,VCE,7.692635048920147
642,300000.0,0,22.1630451,113.5557149826,HKG,40.37992117966479
643,12500.0,300.0,51.822592,0.796771,LON,28.7892306002344
644,0,0,-33.883238,151.200494,SYD,7.318188049294177
645,0,30.0,34.072598,-118.468582,LAX,15.506620930558395
646,0,30.0,40.713152,-74.011906,NYC,13.415364094775962
647,0,0,40.768268,-73.987414,NYC,9.71946193400578
648,60773.0,0,48.8566101,2.3514992,PAR,14.157723779265218
649,0,30.0,53.464265,-2.284971,MAN,12.312337865589598
650,12500.0,300.0,34.144184,-118.143413,LAX,33.124376499742176
651,3000.0,300.0,51.525795,-0.14537,LON,14.070011995659181
652,0,30.0,19.1334321,72.8882172,BOM,5.412884884611564
653,0,30.0,52.520431,13.416334,BER,9.73381751344532
654,12500.0,180.0,48.891172,2.390472,PAR,9.460341605605398
655,0,30.0,40.705517,-74.005446,NYC,13.74043009846459
656,0,30.0,48.895852,2.236409,PAR,17.06136738981402
657,0,0,-33.867816,151.207752,SYD,9.155493120554357
658,12500.0,300.0,40.785104,-73.661777,NYC,17.77232802814325
659,0,30.0,19.1334321,72.8882172,BOM,5.412884884611564
660,0,30.0,25.789111,-80.129289,MIA,16.15695162674457
661,12500.0,300.0,40.672989,-73.984602,NYC,14.94519499548293
662,0,0,40.789583,-73.952851,NYC,6.895905844415078
663,0,30.0,25.253167,55.327996,DXB,3.6612128202444363
664,3000.0,300.0,53.33988,-2.571079,MAN,19.717008462528586
665,35000.0,0,41.037181,-73.778753,NYC,6.82567340658698
666,0,30.0,13.742805,100.532619,BKK,20.51750017303866
667,0,30.0,41.906242,12.516884,ROM,13.523839659147644
668,0,30.0,40.768541,-73.964625,NYC,7.809120315250839
669,0,0,-33.773824,151.11265,SYD,20.056450744284856
670,0,30.0,19.06772,72.869003,BOM,2.3356896626108163
671,3000.0,300.0,40.500206,-74.347009,NYC,26.150475642471573
672,10000.0,0,13.669887,100.61001,BKK,14.853354363689126
673,0,0,48.861571,2.310738,PAR,15.326692790456566
674,0,0,33.982303,-118.396041,LAX,4.561065482583025
675,12500.0,300.0,-33.873366,151.199391,SYD,8.347212331527212
676,0,0,41.393518,2.163981,BCN,12.880671799400096
677,13898.0,0,36.1662859,-115.149225,LAS,9.586564101236519
678,12500.0,300.0,37.7749295,-122.4194155,SFO,17.773552103799283
679,0,30.0,-33.8548157,151.2164539,SYD,10.783489079707433
680,0,0,-33.87798,151.208195,SYD,8.10292991275553
681,0,30.0,25.3585432,55.3895321,DXB,12.02648440947148
682,0,30.0,1.283563,103.860687,SIN,16.568761913437264
683,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
684,3000.0,300.0,37.9841493,23.7279843,ATH,19.71051345142216
685,0,0,51.5073219,-0.1276474,LON,12.662423481473173
686,0,30.0,51.486241,-0.160199,LON,15.066574265637126
687,0,60.0,1.290846,103.849082,SIN,17.40925198077639
688,0,0,41.401913,2.191293,BCN,14.984664643013831
689,3000.0,300.0,51.064575,-0.351886,LON,14.61393364442784
690,12500.0,300.0,52.23485,-0.600091,LON,43.068141304123984
691,3000.0,300.0,51.503012,-0.752706,LON,20.452746369175806
692,0,30.0,51.525795,-0.14537,LON,14.070011995659181
693,0,0,51.5073219,-0.1276474,LON,12.662423481473173
694,0,30.0,51.502662,-0.188083,LON,16.8466355535597
695,3000.0,300.0,40.755476,-73.982169,NYC,9.538709109969938
696,0,30.0,13.742812,100.549696,BKK,19.867590191529477
697,12500.0,300.0,51.418265,-0.403471,LON,7.091263019932534
698,3000.0,300.0,47.55059,-122.049347,SEA,22.54045440672773
699,7000.0,110.0,40.500206,-74.347009,NYC,26.150475642471573
700,3000.0,300.0,1.283563,103.860687,SIN,16.568761913437264
701,0,30.0,22.299427,114.179761,HKG,27.25770246394367
702,4500.0,200.0,51.372932,-0.360425,LON,12.941857096708503
703,0,30.0,36.107459,-115.176716,LAS,3.766410054015317
704,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
705,1000.0,60.0,51.487471,-0.16818,LON,15.595593328021309
706,0,0,1.303397,103.90462,SIN,11.216157700331353
707,12500.0,300.0,51.942827,1.064811,LON,48.49427230289753
708,0,0,40.478496,-74.427003,NYC,32.28067388129932
709,0,30.0,51.525795,-0.14537,LON,14.070011995659181
710,0,0,1.288878,103.834491,SIN,18.997660257661483
711,12500.0,300.0,40.757777,-74.002591,NYC,11.158473515913292
712,0,30.0,25.227185,55.288806,DXB,8.119068122252738
713,0,30.0,33.946595,-118.384809,LAX,2.186888707918321
714,3000.0,300.0,53.331163,-2.385598,MAN,7.761230948126449
715,8000.0,250.0,1.283563,103.860687,SIN,16.568761913437264
716,0,0,51.501116,-0.129905,LON,12.825985188540502
717,0,0,51.524559,-0.13404,LON,13.274282062654159
718,0.0,0,51.5073219,-0.1276474,LON,12.662423481473173
719,3000.0,300.0,40.640574,-74.384422,NYC,19.08875836135669
720,35000.0,0,40.731456,-73.978752,NYC,10.2870971908919
721,45000.0,120.0,37.383886,-121.978448,SFO,43.67156315197506
722,3000.0,300.0,34.019657,-118.487549,LAX,11.287558749805498
723,0,30.0,-33.873366,151.199391,SYD,8.347212331527212
724,0,0,41.887515,12.400198,ROM,16.512001469814717
725,0,30.0,34.061326,-118.298387,LAX,16.633401895516265
726,0,0,22.283219,114.173103,HKG,26.707046505089416
727,0,30.0,40.7921,-73.952383,NYC,6.918815751813165
728,0,0,50.864553,-0.089907,LON,32.30182448058744
729,0,30.0,34.009063,-118.49311,LAX,10.7877957197847
730,0,30.0,37.433913,-122.441381,SFO,21.3970033265623
731,0,30.0,18.994206,72.820405,BOM,11.632715779164744
732,0,30.0,37.802173,-122.272918,SFO,22.25965793442587
733,0,0,-33.881907,151.209405,SYD,7.738740198998074
734,0,0,22.302847,114.178419,HKG,27.10730721560888
735,2500.0,120.0,19.151349,72.855393,BOM,7.089107039566699
736,0,30.0,1.297402,103.85256,SIN,16.783442634969905
737,3000.0,300.0,33.854962,-117.904808,LAX,47.450666808847174
738,125000.0,50.0,19.1334321,72.8882172,BOM,5.412884884611564
739,0,0,33.946165,-118.395112,LAX,1.2564729816111155
740,0,0,41.374169,2.151255,BCN,10.506101965442696
741,0,0,52.6882194,13.1775867,BER,16.108019385256345
742,0,30.0,41.387715,2.168344,BCN,12.563048322655447
743,0,0,22.282999,114.137085,HKG,23.029179028326087
744,18368.0,0,13.7397107,100.5112057,BKK,21.830324113489038
745,3000.0,300.0,47.611727,-122.332914,SEA,18.183143848985758
746,35000.0,0,1.283563,103.860687,SIN,16.568761913437264
747,0,0,51.517444,-0.097486,LON,10.657661787736417
748,0,30.0,40.760697,-73.985233,NYC,9.661326121543704
749,0,0,22.276793,114.165438,HKG,26.012115136505635
750,0,30.0,37.7749295,-122.4194155,SFO,17.773552103799283
751,12500.0,350.0,48.896041,2.229972,PAR,17.46564872175361
752,0,30.0,22.5445697,114.0545346,HKG,29.87312179540796
753,0,0,34.052784,-118.255893,LAX,18.627857268170334
754,3000.0,300.0,50.1106444,8.6820917,FRA,11.715980214244063
755,77883.0,0,13.7397107,100.5112057,BKK,21.830324113489038
756,0,30.0,25.228749,55.327577,DXB,4.568152343570276
757,0,30.0,52.513979,13.335398,BER,6.0211191643472874
758,0,0,37.557173,-122.280459,SFO,10.800740529029445
759,0,30.0,25.740556,-80.278605,MIA,5.975735301318501
760,3000.0,300.0,37.371851,-121.922702,SFO,48.45060976190093
761,0,120.0,37.7749295,-122.4194155,SFO,17.773552103799283
762,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
763,0,30.0,50.1106444,8.6820917,FRA,11.715980214244063
764,0,0,13.7538929,100.8160803,BKK,11.00905352917572
765,3000.0,300.0,50.102021,8.553389,FRA,7.735377214001463
766,12500.0,300.0,48.892798,2.236556,PAR,17.217784902074555
767,0,30.0,37.806749,-122.430707,SFO,21.444182074651113
768,0,0,26.098744,-80.122917,MIA,37.88687723528961
769,3000.0,300.0,50.078218,8.239761,FRA,24.137615975439623
770,3000.0,300.0,51.201382,0.394236,LON,28.99145662972733
771,0,30.0,51.505948,-0.132354,LON,12.986569417020288
772,0,30.0,36.10997,-115.170065,LAS,3.6966704412325426
773,0,30.0,48.840107,2.549719,PAR,16.412678338529542
774,0,30.0,50.147055,8.499876,FRA,13.613521328306751
775,0,60.0,33.800672,-117.920873,LAX,47.658118973022916
776,0,0,41.68386,12.494363,ROM,15.31784564646775
777,0,30.0,25.77103,-80.191664,MIA,10.208537255015065
778,0,30.0,26.125026,-80.375231,MIA,37.85502415371497
779,0,30.0,51.52869,-0.127973,LON,12.94399616994248
780,12500.0,300.0,40.7308619,-73.9871558,NYC,10.938998375331492
781,0,30.0,37.371851,-121.922702,SFO,48.45060976190093
782,0,0,40.758142,-73.98506,NYC,9.705247098697718
783,0,60.0,49.630636,8.357119,FRA,47.32237455595569
784,0,30.0,50.104577,8.668851,FRA,10.581827199246234
785,0,30.0,40.529836,-74.332289,NYC,22.756211003517468
786,0,30.0,22.298697,114.177554,HKG,27.034182869524166
787,0,0,53.397039,-2.991284,MAN,47.76195587107405
788,0,30.0,36.1662859,-115.149225,LAS,9.586564101236519
789,0,60.0,51.7636123,-0.5626352,LON,18.19178998313528
790,0,30.0,51.511,-0.147799,LON,14.06885602610193
791,5000.0,200.0,25.0750095,55.1887608818,DXB,26.519608774126315
792,3000.0,300.0,37.404671,-121.975247,SFO,42.558109792662165
793,0,0,22.1630451,113.5557149826,HKG,40.37992117966479
794,0,30.0,37.785128,-122.404681,SFO,18.656297113931
795,12500.0,300.0,22.283219,114.173103,HKG,26.707046505089416
796,0,30.0,22.286993,114.143537,HKG,23.6376826853327
797,0,0,36.116169,-115.174499,LAS,4.49119950429803
798,12500.0,300.0,52.505115,13.443318,BER,12.15076029281131
799,0,0,21.0340608,105.8506783,HAN,21.296490907554396
800,0,30.0,25.740556,-80.278605,MIA,5.975735301318501
801,34000.0,0,51.50846,0.029846,LON,1.7949006937740153
802,0,60.0,51.808861,-0.356192,LON,7.368173745294088
803,0,0,52.5170365,13.3888599,BER,8.325486463447099
804,12500.0,300.0,40.7281575,-74.0776417,NYC,8.63876274056544
805,3000.0,300.0,53.260802,-1.914802,MAN,26.06314629069725
806,0,60.0,37.874788,-122.258466,SFO,30.231654706601752
807,15000.0,580.0,19.151349,72.855393,BOM,7.089107039566699
808,0,30.0,48.895595,2.3879,PAR,9.089317269034234
809,12500.0,300.0,36.116169,-115.174499,LAS,4.49119950429803
810,3000.0,300.0,-33.847699,151.209838,SYD,11.353475402754114
811,0,30.0,36.1662859,-115.149225,LAS,9.586564101236519
812,0,0,25.229416,55.286755,DXB,8.230790825899389
813,35000.0,0,51.50846,0.029846,LON,1.7949006937740153
814,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
815,12500.0,300.0,40.76243,-73.97836,NYC,9.05669673503011
